dataset_name,subject,side_label_name,pattern_label,window_count,side_coeff,side_entropy,basis_usage_b8,basis_usage_b9,basis_usage_b10,basis_activation_b9,basis_activation_b10,free_l1_dominant_basis,side_dominant_basis,metric,direction,rank,free_l1_b5_minus_b6
IMR,516,Right,right_like_diffuse_low_coeff,1,-0.0754096359014511,1.0845391937743671,0.3753156960010528,0.2560985684394836,0.3685857951641083,-0.0193122997879982,-0.0277949199080467,5,8,basis_usage_b8,top,6,
IMR,282,Right,right_like_diffuse_low_coeff,1,-0.0759519040584564,1.0851899580846467,0.37527996301651,0.2579135000705719,0.3668065071105957,-0.0195890218019485,-0.0278596524149179,5,8,basis_usage_b8,top,7,
IMR,326,Right,right_like_diffuse_low_coeff,1,-0.0811107009649276,1.0856546610707183,0.3741622865200043,0.2591739594936371,0.3666636645793915,-0.021021781489253,-0.0297403465956449,5,8,basis_usage_b8,top,8,
IMR,280,Right,right_like_diffuse_low_coeff,1,-0.0752864629030227,1.0851060352537125,0.374119371175766,0.2576138079166412,0.3682668209075928,-0.0193948317319154,-0.0277255065739154,5,8,basis_usage_b8,top,9,
IMR,291,Right,right_like_diffuse_low_coeff,1,-0.0719435960054397,1.0866805703803633,0.3725946843624115,0.262103796005249,0.3653014898300171,-0.0188566893339157,-0.0262811034917831,5,8,basis_usage_b8,top,10,
IMR,300,Left,left_like_b10_pure_positive,1,41.18928909301758,3.1108380655056495e-07,1.8033120829930027e-10,1.71721623587473e-08,1.0,7.073091410347843e-07,41.18928909301758,5,10,basis_usage_b8,bottom,1,
IMR,314,Left,left_like_b10_pure_positive,1,38.95344161987305,7.786752092566316e-07,6.110540962112053e-10,4.528051888996743e-08,1.0,1.7638320741752975e-06,38.95344161987305,5,10,basis_usage_b8,bottom,2,
IMR,391,Left,left_like_b10_pure_positive,1,37.55153274536133,1.5186034344331717e-06,1.347765121728628e-09,8.421584851703302e-08,0.9999998807907104,3.1624342682334827e-06,37.55152893066406,6,10,basis_usage_b8,bottom,3,
IMR,311,Left,left_like_b10_pure_positive,1,37.38528823852539,1.6080446526914405e-06,1.4780804358238695e-09,8.991271727154526e-08,0.9999998807907104,3.3614128369663376e-06,37.385284423828125,5,10,basis_usage_b8,bottom,4,
IMR,309,Left,left_like_b10_pure_positive,1,37.26752853393555,1.7054863312469257e-06,1.5885974757878783e-09,9.61870512128371e-08,0.9999998807907104,3.584653768484713e-06,37.26752471923828,5,10,basis_usage_b8,bottom,5,
IMR,313,Left,left_like_b10_pure_positive,1,37.00202560424805,1.7671774065851689e-06,1.6847496731031695e-09,1.0014048967832424e-07,0.9999998807907104,3.7054010135761928e-06,37.00202178955078,5,10,basis_usage_b8,bottom,6,
IMR,319,Left,left_like_b10_pure_positive,1,36.66867065429688,2.0808589212062904e-06,2.0996824279251314e-09,1.2049565611960136e-07,0.9999998807907104,4.418415755935712e-06,36.66866683959961,6,10,basis_usage_b8,bottom,7,
IMR,315,Left,left_like_b10_pure_positive,1,36.38846206665039,2.3491630818288274e-06,2.4830315581425566e-09,1.3806122467485693e-07,0.9999998807907104,5.02383545608609e-06,36.388458251953125,5,10,basis_usage_b8,bottom,8,
IMR,321,Left,left_like_b10_pure_positive,1,35.9106559753418,2.8207013116581198e-06,3.157092809402684e-09,1.693027087412702e-07,0.9999998807907104,6.079771537770284e-06,35.91065216064453,5,10,basis_usage_b8,bottom,9,
IMR,312,Left,left_like_b10_pure_positive,1,33.44842529296875,8.654814983107945e-06,1.3997041747870752e-08,5.409324899119383e-07,0.9999994039535522,1.8093340258928947e-05,33.44840621948242,5,10,basis_usage_b8,bottom,10,
IMR,228,Normal,normal_like_b9_b10_negative,1,-15.76719856262207,0.7642712980367534,0.0244332142174243,0.3740507364273071,0.60151606798172,-5.897732257843018,-9.484223365783691,5,10,free_l1_b5_minus_b6,top,1,0.8202607035636902
IMR,229,Normal,normal_like_b9_b10_negative,1,-13.980097770690918,0.8140179714075014,0.0336410775780677,0.4451863169670105,0.5211725831031799,-6.223748207092285,-7.286043643951416,5,10,free_l1_b5_minus_b6,top,2,0.8202607035636902
IMR,230,Normal,normal_like_b9_b10_negative,1,-14.0778226852417,0.8044760715019482,0.0349072776734828,0.3952439725399017,0.5698486566543579,-5.564174652099609,-8.022228240966797,5,10,free_l1_b5_minus_b6,top,3,0.8202607035636902
IMR,231,Normal,normal_like_b9_b10_negative,1,-14.57314109802246,0.7973114340488836,0.0317839980125427,0.3999787867069244,0.5682371854782104,-5.828947067260742,-8.281001091003418,5,10,free_l1_b5_minus_b6,top,4,0.8202607035636902
IMR,232,Normal,normal_like_b9_b10_negative,1,-17.599655151367188,0.7464022357286513,0.0188689045608043,0.3754428327083587,0.6056882739067078,-6.607664585113525,-10.659904479980469,5,10,free_l1_b5_minus_b6,top,5,0.8202607035636902
IMR,233,Normal,normal_like_b9_b10_negative,1,-21.60434913635254,0.698593230669899,0.0092332763597369,0.3545388579368591,0.6362278461456299,-7.659581184387207,-13.745288848876951,5,10,free_l1_b5_minus_b6,top,6,0.8202607035636902
IMR,234,Normal,normal_like_b9_b10_negative,1,-12.931931495666504,0.8257696730265395,0.0424416102468967,0.3983165025711059,0.5592418909072876,-5.151001930236816,-7.232077598571777,5,10,free_l1_b5_minus_b6,top,7,0.8202607035636902
IMR,235,Normal,normal_like_b9_b10_negative,1,-11.879844665527344,0.8465182981296717,0.045865923166275,0.4988498985767364,0.4552841782569885,-5.926259517669678,-5.408705234527588,5,9,free_l1_b5_minus_b6,top,8,0.8202607035636902
IMR,236,Normal,normal_like_b9_b10_negative,1,-18.319135665893555,0.7451079094752845,0.0161746870726346,0.394097626209259,0.5897276401519775,-7.219527721405029,-10.803300857543944,5,10,free_l1_b5_minus_b6,top,9,0.8202607035636902
IMR,237,Normal,normal_like_b9_b10_negative,1,-21.874929428100582,0.707536352258877,0.0086602549999952,0.375637412071228,0.6157023310661316,-8.217041969299316,-13.46844482421875,5,10,free_l1_b5_minus_b6,top,10,0.8202607035636902
IMR,252,Normal,normal_like_b9_b10_negative,1,-13.29913330078125,0.822657283941671,0.0391986146569252,0.4158185124397278,0.5449828505516052,-5.530025959014893,-7.247799396514893,6,10,free_l1_b5_minus_b6,bottom,1,-0.8296488523483276
IMR,272,Left,left_like_b10_pure_positive,1,14.935276985168455,0.01232790789461962,0.0002572708763182,0.0013009615940973,0.998441755771637,0.0194302219897508,14.912004470825195,6,10,free_l1_b5_minus_b6,bottom,2,-0.8296488523483276
IMR,298,Right,right_like_diffuse_low_coeff,1,1.012699007987976,1.039721738891409,0.239984855055809,0.2606320679187774,0.4993830323219299,0.2639418244361877,0.5057247281074524,6,10,free_l1_b5_minus_b6,bottom,3,-0.8296488523483276
IMR,317,Left,left_like_b10_pure_positive,1,25.113365173339844,0.00023834268700863062,1.167369305221655e-06,1.860094016592484e-05,0.9999802112579346,0.000467132194899,25.11286735534668,6,10,free_l1_b5_minus_b6,bottom,4,-0.8296488523483276
IMR,319,Left,left_like_b10_pure_positive,1,36.66867065429688,2.0808589212062904e-06,2.0996824279251314e-09,1.2049565611960136e-07,0.9999998807907104,4.418415755935712e-06,36.66866683959961,6,10,free_l1_b5_minus_b6,bottom,5,-0.8296488523483276
IMR,344,Right,right_like_diffuse_low_coeff,1,-0.7284060120582581,1.093596373431198,0.3006975054740906,0.3196503221988678,0.3796521127223968,-0.2328352183103561,-0.2765408754348755,6,10,free_l1_b5_minus_b6,bottom,6,-0.8296488523483276
IMR,368,Left,left_like_b10_pure_positive,1,14.224600791931152,0.01720196834819866,0.0003922772011719,0.0018888756167143,0.997718870639801,0.0268685016781091,14.192152976989746,6,10,free_l1_b5_minus_b6,bottom,7,-0.8296488523483276
IMR,369,Left,left_like_b10_pure_positive,1,15.453017234802246,0.011415339106911624,0.0002295721060363,0.0011989001650363,0.998571515083313,0.0185266248881816,15.43094253540039,6,10,free_l1_b5_minus_b6,bottom,8,-0.8296488523483276
IMR,381,Normal,mixed_or_boundary,1,3.04337215423584,0.6523880985203013,0.0749601498246193,0.1359396576881408,0.789100170135498,0.4137149751186371,2.4015254974365234,6,10,free_l1_b5_minus_b6,bottom,9,-0.8296488523483276
IMR,387,Left,left_like_b10_pure_positive,1,27.20379066467285,0.00010439501479643854,3.715549041771738e-07,7.711667421972379e-06,0.9999918937683104,0.0002097865799441,27.203569412231445,6,10,free_l1_b5_minus_b6,bottom,10,-0.8296488523483276
