group_id,subject,dataset_name,side_label,side_label_name,dataset_label,side_coeff_mean,side_coeff_abs_mean,side_recon_l1_mean,usage_b0,rep_b0,usage_b1,rep_b1,usage_b2,rep_b2
IMR:00327:x:group018,00327,IMR,2,Right,0,0.752143383026123,0.752143383026123,0.0024314564652740955,0.27810609340667725,0.20917566120624542,0.2714763283729553,0.20418912172317505,0.4504176080226898,0.33877861499786377
IMR:00328:x:group086,00328,IMR,2,Right,0,-0.09187302738428116,0.09187302738428116,0.0002518293331377208,0.3379856050014496,-0.0310517605394125,0.2970111072063446,-0.027287309989333153,0.3650032579898834,-0.03353395313024521
IMR:00329:x:group087,00329,IMR,2,Right,0,-0.052174560725688934,0.052174560725688934,0.00014212410314939916,0.3593531847000122,-0.018749093636870384,0.2787000834941864,-0.014541054144501686,0.3619466722011566,-0.018884409219026566
IMR:00330:x:group019,00330,IMR,2,Right,0,-0.05871208384633064,0.05871208384633064,0.00016061708447523415,0.3634873926639557,-0.021341102197766304,0.2725676894187927,-0.016003016382455826,0.3639448881149292,-0.021367963403463364
IMR:00331:x:group088,00331,IMR,2,Right,0,-0.05835411697626114,0.05835411697626114,0.00015982906916178763,0.35957983136177063,-0.02098296396434307,0.2758878469467163,-0.016099192202091217,0.36453238129615784,-0.02127196453511715
IMR:00332:x:group089,00332,IMR,2,Right,0,-0.04687322676181793,0.04687322676181793,0.0001275955291930586,0.35326939821243286,-0.016558876261115074,0.28507789969444275,-0.013362521305680275,0.36165276169776917,-0.016951831057667732
IMR:00333:x:group090,00333,IMR,2,Right,0,2.316895008087158,2.316895008087158,0.012844258919358253,0.21605835855007172,0.14657239615917206,0.18595483899116516,0.2284231334924698,0.5979868173599243,1.9418994188308716
IMR:00334:x:group091,00334,IMR,2,Right,0,-0.03927760571241379,0.03927760571241379,0.00010667875176295638,0.35168835520744324,-0.013858543708920479,0.28784745931625366,-0.01125577837228775,0.3604641556739807,-0.014163283631205559
IMR:00335:x:group092,00335,IMR,2,Right,0,-0.05378420650959015,0.05378420650959015,0.00014692122931592166,0.3315081298351288,-0.017829902470111847,0.30508291721343994,-0.016408642753958702,0.36340898275375366,-0.01954566314816475
IMR:00336:x:group093,00336,IMR,2,Right,0,0.32130494713783264,0.32130494713783264,0.0009364188299514353,0.3179161548614502,0.10214803367853165,0.2869596481323242,0.09220155328512192,0.395124226808548,0.12695537507534027
IMR:00337:x:group020,00337,IMR,2,Right,0,-0.054363299161195755,0.054363299161195755,0.00014754031144548208,0.3488345742225647,-0.018963798880577087,0.290906697511673,-0.0158146470785141,0.36025869846343994,-0.01958485133945942
IMR:00338:x:group021,00338,IMR,2,Right,0,-0.06694825738668442,0.06694825738668442,0.00018274513422511518,0.3337058424949646,-0.02234102413058281,0.30324748158454895,-0.02030188962817192,0.36304664611816406,-0.02430533990263939
IMR:00339:x:group094,00339,IMR,2,Right,0,-0.06420140713453293,0.06420140713453293,0.00017633862444199622,0.36287638545036316,-0.023297173902392387,0.2712756395339966,-0.017416277900338173,0.36584797501564026,-0.023487955331802368
IMR:00340:x:group095,00340,IMR,2,Right,0,-0.03609306737780571,0.03609306737780571,9.821967250900343e-05,0.3371793329715729,-0.012169836089015007,0.30123838782310486,-0.010872617363929749,0.36158236861228943,-0.013050616718828678
IMR:00341:x:group022,00341,IMR,2,Right,0,-0.05618125945329666,0.05618125945329666,0.00015407409227918833,0.36300161480903625,-0.020393887534737587,0.27187836170196533,-0.015274468809366226,0.36511996388435364,-0.02051289938390255
IMR:00342:x:group096,00342,IMR,2,Right,0,0.034442879259586334,0.034442879259586334,9.524304186925292e-05,0.33176809549331665,0.011427048593759537,0.29900896549224854,0.010298729874193668,0.36922287940979004,0.01271709892898798
IMR:00343:x:group023,00343,IMR,2,Right,0,-0.06477221101522446,0.06477221101522446,0.00017537492385599762,0.34572768211364746,-0.022393546998500824,0.2951081395149231,-0.01911480724811554,0.35916417837142944,-0.023263858631253242
IMR:00344:x:group024,00344,IMR,2,Right,0,-0.7284060120582581,0.7284060120582581,0.002057463862001896,0.3006975054740906,-0.21902987360954285,0.3196503221988678,-0.23283521831035614,0.37965211272239685,-0.2765408754348755
IMR:00345:x:group025,00345,IMR,2,Right,0,0.1941465139389038,0.1941465139389038,0.0005670795799233019,0.33014875650405884,0.06409723311662674,0.27367132902145386,0.05313233286142349,0.3961799144744873,0.07691694796085358
IMR:00346:x:group026,00346,IMR,2,Right,0,-0.05746501684188843,0.05746501684188843,0.0001572629262227565,0.35650691390037537,-0.020486675202846527,0.2793397009372711,-0.016052260994911194,0.3641533851623535,-0.020926080644130707
